Date_Column,STOCK_PRICE_Open,STOCK_PRICE_High,STOCK_PRICE_Low,STOCK_PRICE_Close,STOCK_PRICE_Adj_Close,STOCK_PRICE_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj_Close,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Adj_Close,DOW_Open,DOW_High,DOW_Low,DOW_Close,DOW_Adj_Close,SP_Open,SP_High,SP_Low,SP_Close,SP_Adj_Close,capm_MKT,capm_intercept,ff3_intercept,ff3_mkt,ff3_smb,ff5_HML,ff5_RMW,ff5_intercept,ff5_mkt,ff5_smb,TARGET
2019-11-25,11.65999984741211,11.84000015258789,11.569999694824219,11.579999923706055,11.521686553955078,56710200,12.510000228881836,12.59000015258789,11.729999542236328,11.869999885559082,11.869999885559082,8559.650390625,8633.150390625,8559.650390625,8632.490234375,8632.490234375,9196.75,9251.5498046875,9196.75,9250.76953125,9250.76953125,3117.43994140625,3133.830078125,3117.43994140625,3133.639892578125,3133.639892578125,1.287059132531095,-0.008403260061497426,-0.007943570405326771,1.3086129284492718,0.5967550564969402,0.47263675407814887,-0.8858964165671961,-0.007867928554120789,1.417121520161222,0.5541905544859445,11.619999885559082
2019-11-26,11.619999885559082,11.670000076293945,11.3100004196167,11.350000381469727,11.29284381866455,64193900,11.880000114440918,12.039999961853027,11.420000076293945,11.539999961853027,11.539999961853027,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,8647.9296875,9253.759765625,9279.98046875,9243.51953125,9271.990234375,9271.990234375,3134.85009765625,3142.68994140625,3131.0,3140.52001953125,3140.52001953125,1.2860918129623926,-0.00847640667000903,-0.007996802350170324,1.3100529520024404,0.5942436132108778,0.486668592481483,-0.9000782124297536,-0.007911601068232804,1.4176585994953828,0.5503985606147765,11.390000343322754
2019-11-27,11.390000343322754,11.470000267028809,11.260000228881836,11.289999961853027,11.233146667480469,45498700,11.550000190734863,11.789999961853027,11.4399995803833,11.75,11.75,8669.58984375,8705.91015625,8662.580078125,8705.1796875,8705.1796875,9277.849609375,9278.58984375,9252.01953125,9276.509765625,9276.509765625,3145.489990234375,3154.260009765625,3143.409912109375,3153.6298828125,3153.6298828125,1.2848989749131352,-0.00850693410199234,-0.008034235939297698,1.3089716385760855,0.5912770801054608,0.48800140707838036,-0.9000051031436618,-0.007950247810417133,1.4159003624448783,0.5470783280970296,11.279999732971191
2019-11-29,11.279999732971191,11.359999656677246,11.220000267028809,11.270000457763672,11.213248252868652,22739300,12.5,12.829999923706055,12.119999885559082,12.619999885559082,12.619999885559082,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,8665.4697265625,9260.6103515625,9268.6103515625,9227.6201171875,9233.75,9233.75,3147.179931640625,3150.300048828125,3139.340087890625,3140.97998046875,3140.97998046875,1.2838100537077315,-0.008483749445223551,-0.008004077143892863,1.3069860227972216,0.5918730413876332,0.4869460769603189,-0.9061001236182387,-0.007935424750625433,1.4153345985752706,0.5469170763439337,11.3100004196167
2019-12-02,11.3100004196167,11.520000457763672,11.140000343322754,11.15999984741211,11.103801727294922,68711100,12.6899995803833,15.270000457763672,12.550000190734863,14.90999984741211,14.90999984741211,8672.83984375,8672.83984375,8540.16015625,8567.990234375,8567.990234375,9244.48046875,9244.48046875,9145.33984375,9145.6298828125,9145.6298828125,3143.85009765625,3144.31005859375,3110.780029296875,3113.8701171875,3113.8701171875,1.2828204812390338,-0.008472606388392742,-0.008001854748572157,1.3068391158640338,0.591809113464256,0.48791853064055946,-0.9056678074444261,-0.007928639383328877,1.4147204552163044,0.5466979939520729,11.0
2019-12-03,11.0,11.109999656677246,10.8100004196167,10.989999771118164,10.93465805053711,64048700,14.680000305175781,17.989999771118164,14.609999656677246,15.960000038146973,15.960000038146973,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,8520.6396484375,9071.5595703125,9071.5595703125,9010.4296875,9050.7197265625,9050.7197265625,3087.409912109375,3094.969970703125,3070.330078125,3093.199951171875,3093.199951171875,1.284212861418591,-0.008492661382669507,-0.008015460427407663,1.3088089454420742,0.5879312757785946,0.4891797013264078,-0.9014964241694046,-0.007945292231400955,1.4183559666331782,0.5430871063438387,11.170000076293945
2019-12-04,11.170000076293945,11.180000305175781,10.869999885559082,10.899999618530273,10.845108985900879,43748500,16.3799991607666,16.399999618530273,14.119999885559082,14.800000190734863,14.800000190734863,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,8566.669921875,9083.3603515625,9137.25,9082.1796875,9104.240234375,9104.240234375,3103.5,3119.3798828125,3102.530029296875,3112.760009765625,3112.760009765625,1.2813183406206938,-0.008543447462380165,-0.008081163831484075,1.3046245062331159,0.5851641019567462,0.48617627596115853,-0.9080416864465173,-0.008007755762599884,1.4135883296616116,0.5394340534504185,10.890000343322754
2019-12-05,10.890000343322754,10.960000038146973,10.760000228881836,10.789999961853027,10.735664367675781,47273400,14.460000038146973,15.369999885559082,14.170000076293945,14.520000457763672,14.520000457763672,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,8570.7001953125,9125.0302734375,9126.669921875,9078.0,9111.6103515625,9111.6103515625,3119.2099609375,3119.449951171875,3103.760009765625,3117.429931640625,3117.429931640625,1.281036113043608,-0.00858029893608614,-0.008126245953747429,1.3027388176395902,0.5894709020960496,0.4853464177936976,-0.9137440037048195,-0.008051891945004781,1.409203788890573,0.5420630317869987,10.899999618530273
2019-12-06,10.899999618530273,11.109999656677246,10.850000381469727,11.100000381469727,11.04410457611084,50596900,14.369999885559082,14.470000267028809,13.1899995803833,13.619999885559082,13.619999885559082,8634.25,8665.4404296875,8630.580078125,8656.5302734375,8656.5302734375,9159.509765625,9214.2998046875,9159.509765625,9201.1796875,9201.1796875,3134.6201171875,3150.60009765625,3134.6201171875,3145.909912109375,3145.909912109375,1.2868776303336127,-0.008516353767079174,-0.008075599191477077,1.3076174582482452,0.5934649517943856,0.48377300896698955,-0.9014937312426953,-0.00800019202597294,1.4175453919670788,0.5489531848214636,10.979999542236328
2019-12-09,10.979999542236328,11.130000114440918,10.970000267028809,10.989999771118164,10.93465805053711,26695700,14.25,16.06999969482422,12.25,15.859999656677246,15.859999656677246,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,8621.830078125,9191.580078125,9200.41015625,9167.240234375,9168.240234375,9168.240234375,3141.860107421875,3148.8701171875,3135.4599609375,3135.9599609375,3135.9599609375,1.287466855296237,-0.008531604921607516,-0.008103024741626955,1.3090069205035073,0.5897738252901285,0.4800343348856075,-0.9000407098829839,-0.008024036608886108,1.4203936655242748,0.5467068760051411,10.989999771118164
2019-12-10,10.989999771118164,11.029999732971191,10.920000076293945,11.010000228881836,10.954556465148926,24780900,15.800000190734863,16.899999618530273,14.930000305175781,15.680000305175781,15.680000305175781,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,8616.1796875,9164.150390625,9181.650390625,9134.4697265625,9154.4404296875,9154.4404296875,3135.360107421875,3142.1201171875,3126.090087890625,3132.52001953125,3132.52001953125,1.2872475627439866,-0.008515777889829544,-0.008092517515152579,1.308636983695138,0.5912141600659142,0.47986984447509934,-0.9003761373537243,-0.008022049880954197,1.4203902327819424,0.5469706086256714,10.970000267028809
2019-12-11,10.970000267028809,11.09000015258789,10.949999809265137,10.970000267028809,10.91475772857666,36712500,15.569999694824219,15.970000267028809,14.979999542236328,14.989999771118164,14.989999771118164,8631.1201171875,8658.48046875,8622.3603515625,8654.0498046875,8654.0498046875,9153.240234375,9179.2099609375,9135.7099609375,9174.990234375,9174.990234375,3135.75,3143.97998046875,3133.2099609375,3141.6298828125,3141.6298828125,1.2867789691904712,-0.008535944878868058,-0.008114002893702073,1.3078195618349828,0.5923869673434952,0.4804660962992213,-0.9043115773699362,-0.008037354770639627,1.4194196013448201,0.547254773428701,11.350000381469727
2019-12-12,11.350000381469727,11.569999694824219,11.239999771118164,11.4399995803833,11.382391929626465,99880100,14.9399995803833,15.550000190734863,13.600000381469727,13.9399995803833,13.9399995803833,8645.3603515625,8745.8203125,8633.599609375,8717.3203125,8717.3203125,9174.9404296875,9277.0302734375,9157.3798828125,9230.919921875,9230.919921875,3141.22998046875,3176.280029296875,3138.469970703125,3168.570068359375,3168.570068359375,1.296872416946103,-0.008425281597156565,-0.00802205663917105,1.3212939833495638,0.585043041351709,0.5114346393084102,-0.9103720987448831,-0.007948092735700683,1.4333840102682631,0.5399515625866331,11.5
2019-12-13,11.5,11.600000381469727,11.329999923706055,11.34000015258789,11.282896041870117,52637100,13.180000305175781,14.350000381469727,12.539999961853027,12.630000114440918,12.630000114440918,8713.91015625,8768.8701171875,8697.580078125,8734.8798828125,8734.8798828125,9227.75,9276.900390625,9209.23046875,9241.7998046875,9241.7998046875,3166.64990234375,3182.679931640625,3156.510009765625,3168.800048828125,3168.800048828125,1.297100089955765,-0.008449980915084735,-0.008026513040879125,1.3213482500882177,0.5857077164057007,0.5118393360208658,-0.9077588939887544,-0.007958551222942319,1.4336508923145794,0.541802055386111,11.279999732971191
2019-12-16,11.279999732971191,11.359999656677246,11.130000114440918,11.170000076293945,11.113751411437988,55512900,12.470000267028809,12.529999732971191,11.710000038146973,12.140000343322754,12.140000343322754,8791.3095703125,8833.4501953125,8789.76953125,8814.23046875,8814.23046875,9266.48046875,9317.66015625,9266.48046875,9299.7099609375,9299.7099609375,3183.6298828125,3197.7099609375,3183.6298828125,3191.449951171875,3191.449951171875,1.291363120650536,-0.008528183187261425,-0.008105779524562555,1.3149294679327883,0.587783124951338,0.5183476762375537,-0.8659790306209769,-0.008057200510202606,1.4173987606203966,0.5448694884359481,11.149999618530273
2019-12-17,11.149999618530273,11.229999542236328,11.079999923706055,11.100000381469727,11.04410457611084,41749300,12.229999542236328,12.470000267028809,11.899999618530273,12.289999961853027,12.289999961853027,8829.4697265625,8831.990234375,8804.599609375,8823.3603515625,8823.3603515625,9291.3896484375,9331.759765625,9290.650390625,9309.4296875,9309.4296875,3195.39990234375,3198.219970703125,3191.030029296875,3192.52001953125,3192.52001953125,1.291279876281243,-0.00854936342798273,-0.008157665128429005,1.3143282341772489,0.5807323460102518,0.5076076179106029,-0.8693044518915127,-0.008102394876366553,1.4191230279222533,0.5394481095445962,11.020000457763672
2019-12-18,11.020000457763672,11.140000343322754,10.920000076293945,10.960000038146973,10.904809951782227,75428100,12.239999771118164,12.699999809265137,11.930000305175781,12.579999923706055,12.579999923706055,8834.650390625,8848.759765625,8820.419921875,8827.740234375,8827.740234375,9320.6396484375,9320.6396484375,9274.48046875,9290.1103515625,9290.1103515625,3195.2099609375,3198.47998046875,3191.139892578125,3191.139892578125,3191.139892578125,1.2917060512993146,-0.008586179949874826,-0.008205484110070053,1.3154049586726553,0.5752123196103481,0.5075944628822714,-0.8786892893027327,-0.00813998376698356,1.4207465889842523,0.5344145244946237,10.979999542236328
2019-12-19,10.979999542236328,11.149999618530273,10.979999542236328,11.039999961853027,10.984405517578125,45306600,12.550000190734863,12.779999732971191,12.430000305175781,12.5,12.5,8838.9697265625,8888.1298828125,8838.9697265625,8887.2197265625,8887.2197265625,9295.240234375,9325.150390625,9294.150390625,9321.6904296875,9321.6904296875,3192.320068359375,3205.47998046875,3192.320068359375,3205.3701171875,3205.3701171875,1.2921527310392678,-0.008574815271215426,-0.008185735375944435,1.3160069677126065,0.5746396120817732,0.5060167649650948,-0.8811574292224529,-0.008128751457079844,1.4215951646340181,0.5340771297488999,11.079999923706055
2019-12-20,11.079999923706055,11.140000343322754,10.899999618530273,11.029999732971191,10.984405517578125,73641100,12.550000190734863,12.609999656677246,12.039999961853027,12.510000228881836,12.510000228881836,8911.83984375,8931.91015625,8901.8701171875,8924.9599609375,8924.9599609375,9381.66015625,9386.3896484375,9339.66015625,9368.759765625,9368.759765625,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,3221.219970703125,1.2914505097382987,-0.008590485396680834,-0.00819184979707722,1.3156768239173298,0.5753169037458122,0.506505461417587,-0.8813051282255125,-0.008135360643935956,1.4211172613874183,0.5347442002781682,11.0
2019-12-23,11.0,11.170000076293945,11.0,11.15999984741211,11.113868713378906,44033200,12.8100004196167,12.899999618530273,12.40999984741211,12.609999656677246,12.609999656677246,8950.2001953125,8956.6396484375,8934.5498046875,8945.650390625,8945.650390625,9382.3701171875,9396.51953125,9371.009765625,9374.8701171875,9374.8701171875,3226.050048828125,3227.780029296875,3222.300048828125,3224.010009765625,3224.010009765625,1.2916062529300592,-0.008548623956751718,-0.008148520800228293,1.3147438291218327,0.5799924407617295,0.4973740747943096,-0.8854468729811623,-0.008104762400258156,1.4238486545847446,0.5392634312440185,11.100000381469727
2019-12-24,11.100000381469727,11.199999809265137,11.09000015258789,11.1899995803833,11.143744468688965,20769000,12.649999618530273,12.84000015258789,12.5600004196167,12.670000076293945,12.670000076293945,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,8952.8798828125,9378.650390625,9379.76953125,9359.9296875,9371.16015625,9371.16015625,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,3223.3798828125,1.2915244252999953,-0.008534357953271454,-0.008142212678448106,1.3145722543581164,0.5810026894854019,0.4974797171973345,-0.8846814000044998,-0.008108006077719922,1.4238639947584681,0.5387968686511788,11.180000305175781
2019-12-26,11.180000305175781,11.229999542236328,11.130000114440918,11.229999542236328,11.183578491210938,30366700,12.739999771118164,12.75,11.720000267028809,12.649999618530273,12.649999618530273,8970.2099609375,9022.4599609375,8968.4599609375,9022.3896484375,9022.3896484375,9381.0400390625,9404.6201171875,9375.83984375,9403.9501953125,9403.9501953125,3227.199951171875,3240.080078125,3227.199951171875,3239.909912109375,3239.909912109375,1.2913596091326585,-0.008538009216820606,-0.008136893150410314,1.3150626011932836,0.5794966134318513,0.49970589944293686,-0.8821528114802842,-0.008094820820331382,1.4243414584945573,0.5350146545014602,11.170000076293945
2019-12-27,11.170000076293945,11.210000038146973,11.130000114440918,11.180000305175781,11.13378620147705,29971800,12.609999656677246,13.720000267028809,11.890000343322754,13.430000305175781,13.430000305175781,9049.4697265625,9052.0,8987.3203125,9006.6201171875,9006.6201171875,9417.7900390625,9424.580078125,9396.330078125,9409.01953125,9409.01953125,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,3240.02001953125,1.2914575919813758,-0.008543650266331936,-0.00813199556153327,1.3151076914700643,0.5784265618811665,0.4992788862314406,-0.8806459757708515,-0.008087038012567594,1.4246112974910066,0.5335125130451444,11.069999694824219
2019-12-30,11.069999694824219,11.15999984741211,11.029999732971191,11.079999923706055,11.034198760986328,48146000,13.739999771118164,15.140000343322754,13.4399995803833,14.819999694824219,14.819999694824219,9004.4501953125,9006.3603515625,8909.1904296875,8945.990234375,8945.990234375,9407.259765625,9407.490234375,9341.7001953125,9359.3203125,9359.3203125,3240.090087890625,3240.919921875,3216.570068359375,3221.2900390625,3221.2900390625,1.291466745235307,-0.008543791865635645,-0.008152023525835952,1.3161717464443714,0.5765231511281665,0.4991244210788842,-0.881268881038916,-0.008110001121774752,1.424732613634269,0.530718757514284,11.0
2019-12-31,11.0,11.15999984741211,10.960000038146973,11.15999984741211,11.113868713378906,56658000,14.84000015258789,15.390000343322754,13.75,13.779999732971191,13.779999732971191,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,8972.599609375,9347.33984375,9389.669921875,9339.599609375,9386.48046875,9386.48046875,3215.179931640625,3231.719970703125,3212.030029296875,3230.780029296875,3230.780029296875,1.2918720627633404,-0.008526481272666057,-0.008138886571092505,1.3165974766769297,0.5764365435755044,0.4990019429120566,-0.881999152917329,-0.008105761443196378,1.4251160835653998,0.5307202653238434,11.229999542236328
2020-01-02,11.229999542236328,11.960000038146973,11.229999542236328,11.930000305175781,11.880685806274414,87421800,13.460000038146973,13.720000267028809,12.420000076293945,12.470000267028809,12.470000267028809,9039.4599609375,9093.4296875,9010.8896484375,9092.1904296875,9092.1904296875,9419.8203125,9447.5595703125,9388.490234375,9446.7802734375,9446.7802734375,3244.669921875,3258.139892578125,3235.530029296875,3257.85009765625,3257.85009765625,1.309298570364961,-0.008332613243470987,-0.007959495964917941,1.346529035471559,0.48363461786132284,0.5099853780556785,-0.8479265112756285,-0.00792308149326894,1.4508395140776165,0.43718870200302207,11.569999694824219
